155.86886405944824, 464.4354057312012, -0.9614467620849609, 469.01759147644043, 189.6713638305664, 588.5173416137695, -27.491884231567383, 600.1662826538086, 189.47071075439453, 674.6068382263184, -11.588497161865234, 681.4479446411133, 31.574459075927734, 710.9391403198242, 141.3622760772705, 703.8799095153809, 56.8494176864624, 907.9312133789062, 161.53732299804688, 902.7506446838379, 76.29164695739746, 1089.5701217651367, 179.32767868041992, 1082.2093963623047
157.35626220703125, 465.9177303314209, 0.9202118217945099, 467.3132801055908, 185.64430236816406, 588.4468460083008, -30.498156547546387, 589.925708770752, 184.96789932250977, 676.314811706543, -16.795908212661743, 678.3821868896484, 31.91446542739868, 704.6871757507324, 138.1861400604248, 698.2922744750977, 46.188106536865234, 881.3747406005859, 145.35383224487305, 883.2186698913574, 62.41557598114014, 1050.6176376342773, 156.46921157836914, 1055.368995666504
157.7396583557129, 466.0214424133301, 2.158999443054199, 467.03779220581055, 184.1472625732422, 586.3517189025879, -32.339375019073486, 586.878547668457, 182.50642776489258, 675.1893424987793, -18.14708948135376, 673.3069038391113, 32.12456226348877, 702.9539108276367, 136.17159843444824, 696.8947219848633, 43.11301231384277, 878.4475708007812, 141.34382247924805, 880.9097671508789, 56.53155326843262, 1046.5629959106445, 150.20551681518555, 1052.1599578857422
157.7991771697998, 466.0693359375, 2.5681236386299133, 466.65149688720703, 181.6952896118164, 583.9043998718262, -34.68169689178467, 583.2812690734863, 180.42150497436523, 672.9131126403809, -18.337764739990234, 669.0765380859375, 32.19427824020386, 701.5336990356445, 134.77360725402832, 694.958438873291, 41.42305374145508, 870.4781341552734, 139.54286575317383, 875.6129837036133, 55.025601387023926, 1038.541488647461, 149.34962272644043, 1045.858268737793
157.805757522583, 466.26657485961914, 3.9769497513771057, 466.4908504486084, 180.10570526123047, 583.414306640625, -33.95853042602539, 583.2512283325195, 180.78739166259766, 669.1768455505371, -19.466469287872314, 664.2998886108398, 31.631693840026855, 693.3195304870605, 133.2731819152832, 691.5395164489746, 41.48266792297363, 871.9558525085449, 138.59771728515625, 875.2023696899414, 54.37424659729004, 1040.5670928955078, 146.99148178100586, 1046.418113708496
157.99718856811523, 466.42624855041504, 4.738414883613586, 466.5570259094238, 180.42484283447266, 581.6106605529785, -33.75668287277222, 583.033447265625, 179.88746643066406, 669.2526626586914, -20.29606580734253, 662.8878593444824, 31.485352516174316, 692.369384765625, 133.25739860534668, 691.2654304504395, 42.32628345489502, 872.5720596313477, 140.19804000854492, 875.7871627807617, 55.85057258605957, 1040.9929275512695, 149.7955322265625, 1047.173080444336
158.11492919921875, 465.86588859558105, 6.625421643257141, 464.39085960388184, 182.33078002929688, 580.0509452819824, -33.57060670852661, 577.5208282470703, 180.19420623779297, 667.5063514709473, -20.65758228302002, 656.9690322875977, 32.260804176330566, 686.9650268554688, 133.57009887695312, 686.7983436584473, 43.703646659851074, 866.5441131591797, 140.34210205078125, 870.8125877380371, 56.395583152770996, 1033.4273529052734, 151.39684677124023, 1041.4306640625
158.12067985534668, 465.2878189086914, 7.597352862358093, 463.75911712646484, 182.46721267700195, 578.7960433959961, -33.24545621871948, 576.1277389526367, 179.9156951904297, 665.7012748718262, -20.324368476867676, 655.2088737487793, 33.23610782623291, 687.1463012695312, 134.13151741027832, 686.238899230957, 46.34821891784668, 866.9186782836914, 140.69639205932617, 869.7681999206543, 58.640193939208984, 1034.4930267333984, 151.96558952331543, 1040.5899810791016
158.53578567504883, 465.02406120300293, 8.586637377738953, 463.50351333618164, 183.57162475585938, 578.3452033996582, -33.17714214324951, 575.5423736572266, 180.52200317382812, 665.2526664733887, -19.90934133529663, 653.2121658325195, 34.5557165145874, 687.6758766174316, 134.88203048706055, 686.6814422607422, 46.8420934677124, 868.5395050048828, 141.69527053833008, 870.8485794067383, 58.778300285339355, 1036.5867233276367, 152.85795211791992, 1042.7148056030273
158.942232131958, 464.9039554595947, 8.529132604598999, 463.42772483825684, 184.94722366333008, 578.1621551513672, -33.044776916503906, 574.8483467102051, 181.79536819458008, 665.2654838562012, -19.867794513702393, 651.5872192382812, 34.856579303741455, 687.8459930419922, 134.97334480285645, 686.9836807250977, 46.93648338317871, 868.1952095031738, 142.0516014099121, 870.7587432861328, 59.01028633117676, 1036.4213562011719, 151.791353225708, 1042.9875183105469
159.19329643249512, 463.97629737854004, 10.448100566864014, 462.64841079711914, 187.79150009155273, 575.8864974975586, -32.78405427932739, 572.4319839477539, 184.0102767944336, 661.8427848815918, -20.497846603393555, 647.9783821105957, 36.36507749557495, 684.6797561645508, 135.98142623901367, 684.7346305847168, 47.96553611755371, 866.590747833252, 142.2590446472168, 869.0681076049805, 59.08495903015137, 1034.066276550293, 152.33549118041992, 1041.2505340576172
159.95973587036133, 463.78063201904297, 10.441251993179321, 462.4049377441406, 189.19607162475586, 575.8590888977051, -32.783522605895996, 572.2051620483398, 184.2030906677246, 661.197338104248, -20.53565263748169, 646.5499305725098, 36.31277799606323, 684.3436431884766, 136.0161590576172, 684.8624610900879, 47.7285099029541, 864.525089263916, 142.22139358520508, 868.5619926452637, 58.05403709411621, 1032.180404663086, 150.12701034545898, 1040.607032775879
161.72990798950195, 463.76938819885254, 11.018316745758057, 462.44616508483887, 190.0008201599121, 575.8773994445801, -32.055606842041016, 572.936897277832, 184.14941787719727, 660.9052848815918, -19.40763235092163, 648.1978225708008, 37.27374315261841, 685.0615882873535, 137.25263595581055, 684.9074363708496, 48.060197830200195, 863.5796928405762, 142.5019645690918, 867.8336906433105, 58.27914237976074, 1031.0652923583984, 150.52250862121582, 1039.8517227172852
